Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1974,MIA,OC,26,2,11,5,8,11,3,10,1,4,1,13,10,25,16,7,11,2,8,6,12,2,7,2,16,4,14,16,13,19,16
1976,SFO,HC,28,13,22,10,12,18,13,11,6,5,14,10,3,26,23,15,22,20,2,3,26,8,5,2,4,15,17,4,9,26,1
1978,DET,HC,28,18,6,11,14,21,13,3,26,17,22,9,7,14,19,8,8,23,7,19,14,13,14,18,15,11,2,6,18,13,16
1979,DET,HC,28,27,28,28,24,26,28,26,28,25,26,21,20,16,23,25,26,26,11,23,27,27,25,20,12,25,2,2,8,26,10
1980,DET,HC,28,11,11,7,5,7,11,6,7,3,3,3,23,25,18,27,1,9,3,5,16,5,1,4,2,23,10,9,1,14,10
1981,DET,HC,28,13,19,6,2,3,4,19,4,1,1,1,17,27,17,19,16,8,4,13,13,7,1,10,3,22,7,13,14,9,16
1982,DET,HC,28,15,14,10,18,24,15,23,13,16,21,18,5,13,22,9,27,27,9,14,5,14,4,7,1,18,17,18,13,2,14
1983,DET,HC,28,7,16,6,17,18,15,15,13,12,8,9,10,14,22,18,15,24,11,2,16,13,16,5,17,21,18,11,13,16,6
1984,DET,HC,28,23,24,24,16,12,21,12,23,14,15,3,8,11,13,17,15,20,17,23,25,19,8,22,1,22,6,21,23,24,26
